sample,page,detector_id,candidate_type,raw_confidence,x0,y0,x1,y1,width,height,center_x,center_y,has_text,text_word_count,text_char_length,text_uppercase_ratio,text_ends_colon,text_ends_question,text_ends_paren,text_ends_underscore,text_has_digit,font_size,attr_members,attr_checked,attr_filled,attr_aggregate,attr_rows,attr_cols,attr_row,attr_col,attr_caption,nearest_complementary_distance,same_page_candidate_count,row_band_count,row_band_same_type_count,matched_gold,matched_category,matched_gold_name,best_iou,best_coverage
cl01,4,label-detector,LABEL,0.6,59.5078010559082,542.1621704101562,124.41979217529297,547.8981704711914,64.91199111938477,5.736000061035156,91.96379661560059,545.0301704406738,1,3,17,0.2,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,5,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,517.4022216796875,99.96379089355469,523.1382217407227,40.455989837646484,5.736000061035156,79.73579597473145,520.2702217102051,1,2,11,0.2,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,492.6422119140625,99.07579803466797,498.37821197509766,39.567996978759766,5.736000061035156,79.29179954528809,495.5102119445801,1,2,10,0.2222,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,467.8822021484375,82.62779235839844,473.61820220947266,23.119991302490234,5.736000061035156,71.06779670715332,470.7502021789551,1,1,6,0.1667,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,443.1221923828125,75.51580047607422,448.85819244384766,16.007999420166016,5.736000061035156,67.51180076599121,445.9901924133301,1,1,4,0.25,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,418.3622131347656,93.74778747558594,424.0982131958008,34.239986419677734,5.736000061035156,76.62779426574707,421.2302131652832,1,1,8,0.125,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,393.6022033691406,82.61979675292969,399.3382034301758,23.111995697021484,5.736000061035156,71.06379890441895,396.4702033996582,1,1,5,0.2,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,144,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,368.8421936035156,98.63579559326172,374.5781936645508,39.127994537353516,5.736000061035156,79.07179832458496,371.7101936340332,1,2,9,0.25,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,344.06201171875,100.7157974243164,349.79801177978516,41.2079963684082,5.736000061035156,80.1117992401123,346.9300117492676,1,2,11,0.2,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,319.302001953125,106.04939270019531,325.03800201416016,46.54159164428711,5.736000061035156,82.77859687805176,322.1700019836426,1,2,12,0.1818,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,10,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,294.5419921875,89.29979705810547,300.27799224853516,29.791996002197266,5.736000061035156,74.40379905700684,297.4099922180176,1,2,8,0.2857,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,269.781982421875,94.62779235839844,275.51798248291016,35.119991302490234,5.736000061035156,77.06779670715332,272.6499824523926,1,2,9,0.25,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,245.02197265625,122.9557876586914,250.75797271728516,63.4479866027832,5.736000061035156,91.2317943572998,247.88997268676758,1,2,16,0.1333,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,5,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,220.261962890625,94.19579315185547,225.99796295166016,34.687992095947266,5.736000061035156,76.85179710388184,223.12996292114258,1,2,9,0.25,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,195.50201416015625,99.52378845214844,201.2380142211914,40.015987396240234,5.736000061035156,79.51579475402832,198.37001419067383,1,2,10,0.2222,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,170.74200439453125,91.08379364013672,176.4780044555664,31.575992584228516,5.736000061035156,75.29579734802246,173.61000442504883,1,2,9,0.25,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,145.98199462890625,96.41178894042969,151.7179946899414,36.903987884521484,5.736000061035156,77.95979499816895,148.84999465942383,1,2,10,0.2222,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,4,label-detector,LABEL,0.6,59.5078010559082,121.22198486328125,93.73979949951172,126.9579849243164,34.231998443603516,5.736000061035156,76.62380027770996,124.08998489379883,1,1,8,0.125,0,0,0,0,0,8.0,,0,0,0,,,,,,0.0,432,6,0,0,,,0.0,0.0
cl01,5,label-detector,LABEL,0.6,204.05079650878906,792.37939453125,370.28558349609375,801.0193948745728,166.2347869873047,8.640000343322754,287.1681900024414,796.6993947029114,1,3,22,1.0,0,0,0,0,0,12.0,,0,0,0,,,,,,0.0,162,1,0,0,,,0.0,0.0
cl01,5,label-detector,LABEL,0.6,182.0,725.0,224.33599853515625,731.4259996414185,42.33599853515625,6.425999641418457,203.16799926757812,728.2129998207092,1,1,8,0.125,0,0,0,0,0,9.0,,0,0,0,,,,,,21.58,162,24,1,0,,,0.0,0.0
cl01,5,label-detector,LABEL,0.6,275.0,725.0,302.7920227050781,731.4259996414185,27.792022705078125,6.425999641418457,288.89601135253906,728.2129998207092,1,1,5,0.2,0,0,0,0,0,9.0,,0,0,0,,,,,,28.8,162,24,1,0,,,0.0,0.0
cl01,6,label-detector,LABEL,0.6,204.05079650878906,792.38037109375,370.28558349609375,801.0203714370728,166.2347869873047,8.640000343322754,287.1681900024414,796.7003712654114,1,3,22,1.0,0,0,0,0,0,12.0,,0,0,0,,,,,,0.0,150,1,0,0,,,0.0,0.0
cl01,5,image-placeholder-detector,IMAGE_PLACEHOLDER,0.5993912003120591,49.58399963378906,420.94500732421875,545.4169921875,718.0830078125,495.83299255371094,297.13800048828125,297.50049591064453,569.5140075683594,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,148.6,162,32,0,1,GRID,SYMPTOM IMPROVEMENT,0.9997,0.9998
cl01,6,image-placeholder-detector,IMAGE_PLACEHOLDER,0.5993912003120591,49.58399963378906,420.94500732421875,545.4169921875,718.0830078125,495.83299255371094,297.13800048828125,297.50049591064453,569.5140075683594,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,148.6,150,32,0,1,GRID,SYMPTOM IMPROVEMENT,0.9997,0.9998
cl01,4,whitespace-detector,WHITESPACE,0.588646297454834,73.29180145263672,680.940185546875,148.7503204345703,696.4582290649414,75.4585189819336,15.518043518066406,111.02106094360352,688.6992073059082,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.5859375,99.16670227050781,619.03662109375,173.5417022705078,643.798095703125,74.375,24.761474609375,136.3542022705078,631.4173583984375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,86.96,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.5859375,99.16670227050781,569.513671875,173.5417022705078,594.2750854492188,74.375,24.76141357421875,136.3542022705078,581.8943786621094,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,136.34,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.5859375,99.16670227050781,519.99072265625,173.5417022705078,544.752197265625,74.375,24.761474609375,136.3542022705078,532.3714599609375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,164.65,162,3,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.5859375,99.16670227050781,470.4678039550781,173.5417022705078,495.22930908203125,74.375,24.761505126953125,136.3542022705078,482.8485565185547,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,116.66,162,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.5859375,99.16670227050781,643.798095703125,173.5417022705078,668.5595092773438,74.375,24.76141357421875,136.3542022705078,656.1788024902344,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,62.35,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.5859375,99.16670227050781,594.2750854492188,173.5417022705078,619.03662109375,74.375,24.76153564453125,136.3542022705078,606.6558532714844,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,111.63,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.5859375,99.16670227050781,544.752197265625,173.5417022705078,569.513671875,74.375,24.761474609375,136.3542022705078,557.1329345703125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,161.06,150,4,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.5859375,99.16670227050781,495.22930908203125,173.5417022705078,519.99072265625,74.375,24.76141357421875,136.3542022705078,507.6100158691406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,140.52,150,3,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.5859375,99.16670227050781,445.706298828125,173.5417022705078,470.4678039550781,74.375,24.761505126953125,136.3542022705078,458.08705139160156,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,93.28,150,3,3,0,,,0.0,0.0
cl01,1,image-placeholder-detector,IMAGE_PLACEHOLDER,0.5850862892227341,49.58300018310547,371.4219970703125,347.0830078125,544.7520141601562,297.50000762939453,173.33001708984375,198.33300399780273,458.0870056152344,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,89.4,155,4,1,1,VALUE,MEDICAL CONDITION / DIAGNOSIS,0.8831,1.0
cl01,4,whitespace-detector,WHITESPACE,0.5830862998962403,75.51580047607422,433.3255920410156,148.7503204345703,448.85819244384766,73.2345199584961,15.532600402832031,112.13306045532227,441.09189224243164,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,40.68,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5742143058776855,79.0645980834961,705.7017211914062,148.7503204345703,721.2173843383789,69.68572235107422,15.515663146972656,113.9074592590332,713.4595527648926,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,12,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5719863128662109,79.95579528808594,656.1787719726562,148.7503204345703,671.6982192993164,68.79452514648438,15.519447326660156,114.35305786132812,663.9384956359863,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,40.3,432,10,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5653263092041017,82.61979675292969,383.8027038574219,148.7503204345703,399.3382034301758,66.13052368164062,15.535499572753906,115.68505859375,391.5704536437988,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,41.65,432,146,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5653063201904297,82.62779235839844,458.08709716796875,148.7503204345703,473.61820220947266,66.12252807617188,15.531105041503906,115.68905639648438,465.8526496887207,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,1,whitespace-detector,WHITESPACE,0.5544999694824219,273.20001220703125,215.0,335.0,222.1399998664856,61.79998779296875,7.139999866485596,304.1000061035156,218.5699999332428,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,54.04,155,4,1,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5486263084411621,89.29979705810547,284.7568054199219,148.7503204345703,300.27799224853516,59.450523376464844,15.521186828613281,119.02505874633789,292.5173988342285,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.548,59.5078010559082,245.02197265625,122.9557876586914,250.75797271728516,63.4479866027832,5.736000061035156,91.2317943572998,247.88997268676758,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,19,2,,0.0,432,5,0,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.548,59.5078010559082,542.1621704101562,124.41979217529297,547.8981704711914,64.91199111938477,5.736000061035156,91.96379661560059,545.0301704406738,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,7,2,,0.0,432,5,0,0,,,0.0,0.0
cl01,4,table-detector,TABLE,0.548,59.5078010559082,566.9221801757812,125.30778503417969,572.6581802368164,65.79998397827148,5.736000061035156,92.40779304504395,569.7901802062988,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,6,2,,0.0,432,5,0,0,,,0.0,0.0
cl01,1,whitespace-detector,WHITESPACE,0.5468655395507813,148.38278198242188,208.21441650390625,207.12899780273438,212.53441667556763,58.7462158203125,4.320000171661377,177.75588989257812,210.37441658973694,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,39.28,155,4,1,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.544166316986084,91.08379364013672,160.94949340820312,148.7503204345703,176.4780044555664,57.666526794433594,15.528511047363281,119.91705703735352,168.71374893188477,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,1,whitespace-detector,WHITESPACE,0.543442497253418,90.76460266113281,785.7672729492188,148.1416015625,803.8993949890137,57.37699890136719,18.132122039794922,119.4531021118164,794.8333339691162,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,64.68,155,0,0,0,,,0.0,0.0
cl01,2,whitespace-detector,WHITESPACE,0.543442497253418,90.76460266113281,785.7672729492188,148.1416015625,803.8993949890137,57.37699890136719,18.132122039794922,119.4531021118164,794.8333339691162,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,52.19,52,0,0,0,,,0.0,0.0
cl01,3,whitespace-detector,WHITESPACE,0.5434412384033204,90.76460266113281,785.7672729492188,148.14109802246094,803.8993949890137,57.376495361328125,18.132122039794922,119.45285034179688,794.8333339691162,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,79.6,181,0,0,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.5417179107666016,302.7920227050781,725.0,359.47918701171875,731.4259996414185,56.687164306640625,6.425999641418457,331.13560485839844,728.2129998207092,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,36.24,162,24,7,0,,,0.0,0.0
cl01,2,whitespace-detector,WHITESPACE,0.5406674575805664,166.7200164794922,175.5,222.98699951171875,182.6399998664856,56.26698303222656,7.139999866485596,194.85350799560547,179.0699999332428,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,67.01,52,3,0,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5375263023376465,93.73979949951172,111.42659759521484,148.7503204345703,126.9579849243164,55.010520935058594,15.531387329101562,121.24505996704102,119.19229125976562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5375063323974609,93.74778747558594,408.5640869140625,148.7503204345703,424.0982131958008,55.002532958984375,15.534126281738281,121.24905395507812,416.33115005493164,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,1,whitespace-detector,WHITESPACE,0.536639518737793,104.23919677734375,691.05908203125,158.89500427246094,695.3790822029114,54.65580749511719,4.320000171661377,131.56710052490234,693.2190821170807,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,25.98,155,5,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5363863182067872,94.19579315185547,210.47239685058594,148.7503204345703,225.99796295166016,54.554527282714844,15.525566101074219,121.47305679321289,218.23517990112305,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,42.35,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5353063201904297,94.62779235839844,259.9953918457031,148.7503204345703,275.51798248291016,54.122528076171875,15.522590637207031,121.68905639648438,267.75668716430664,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,36.36,432,7,4,0,,,0.0,0.0
cl01,8,whitespace-detector,WHITESPACE,0.5348450469970704,411.3705749511719,99.0459976196289,465.30859375,125.86638689041138,53.938018798828125,26.82038927078247,438.33958435058594,112.45619225502014,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,42.65,30,10,3,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5308463287353515,96.41178894042969,136.18800354003906,148.7503204345703,151.7179946899414,52.338531494140625,15.529991149902344,122.5810546875,143.95299911499023,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,1,image-placeholder-detector,IMAGE_PLACEHOLDER,0.5293029075345066,309.89599609375,619.0369873046875,545.4169921875,742.843994140625,235.52099609375,123.8070068359375,427.656494140625,680.9404907226562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,69.28,155,8,0,1,VALUE,ADDRESS LINE 1 & 2,0.4485,1.0
cl01,5,whitespace-detector,WHITESPACE,0.5257972717285156,216.19149780273438,715.82080078125,266.5104064941406,720.1408009529114,50.31890869140625,4.320000171661377,241.3509521484375,717.9808008670807,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,39.53,162,9,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.5257972717285156,309.1602783203125,715.82080078125,359.47918701171875,720.1408009529114,50.31890869140625,4.320000171661377,334.3197326660156,717.9808008670807,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,43.16,162,9,3,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.5257966613769531,495.0982666015625,715.82080078125,545.4169311523438,720.1408009529114,50.31866455078125,4.320000171661377,520.2575988769531,717.9808008670807,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,43.16,162,9,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.5257966613769531,495.0982666015625,693.3209838867188,545.4169311523438,720.1417775154114,50.31866455078125,26.820793628692627,520.2575988769531,706.7313807010651,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.6,150,9,9,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.5257960510253906,402.1294860839844,715.82080078125,452.4479064941406,720.1408009529114,50.31842041015625,4.320000171661377,427.2886962890625,717.9808008670807,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,43.16,162,9,3,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.5257960510253906,309.1607666015625,693.3209838867188,359.47918701171875,720.1417775154114,50.31842041015625,26.820793628692627,334.3199768066406,706.7313807010651,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.6,150,9,9,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.5257960510253906,402.1294860839844,693.3209838867188,452.4479064941406,720.1417775154114,50.31842041015625,26.820793628692627,427.2886962890625,706.7313807010651,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.6,150,9,9,0,,,0.0,0.0
cl01,6,whitespace-detector,WHITESPACE,0.525796012878418,216.19200134277344,693.3209838867188,266.5104064941406,720.1417775154114,50.31840515136719,26.820793628692627,241.35120391845703,706.7313807010651,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.6,150,9,9,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5252863121032715,98.63579559326172,359.04119873046875,148.7503204345703,374.5781936645508,50.114524841308594,15.536994934082031,123.69305801391602,366.80969619750977,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,13,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5241863250732423,99.07579040527344,631.4174194335938,148.7503204345703,646.9382095336914,49.674530029296875,15.520790100097656,123.91305541992188,639.1778144836426,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5241863059997559,99.07579803466797,482.8485107421875,148.7503204345703,498.37821197509766,49.674522399902344,15.529701232910156,123.91305923461914,490.6133613586426,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5230663299560547,99.52378845214844,185.71099853515625,148.7503204345703,201.2380142211914,49.226531982421875,15.527015686035156,124.13705444335938,193.47450637817383,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.521966323852539,99.96379089355469,507.6099853515625,148.7503204345703,523.1382217407227,48.786529541015625,15.528236389160156,124.3570556640625,515.3741035461426,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,43.92,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5200863075256348,100.7157974243164,334.27978515625,148.7503204345703,349.79801177978516,48.034523010253906,15.518226623535156,124.73305892944336,342.0388984680176,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5108263206481933,104.41979217529297,581.8944091796875,148.7503204345703,597.4181900024414,44.330528259277344,15.523780822753906,126.58505630493164,589.6562995910645,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,39.53,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5086063385009766,105.30778503417969,606.6558837890625,148.7503204345703,622.1781997680664,43.442535400390625,15.522315979003906,127.029052734375,614.4170417785645,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,7,4,0,,,0.0,0.0
cl01,4,whitespace-detector,WHITESPACE,0.5067523193359376,106.04939270019531,309.518310546875,148.7503204345703,325.03800201416016,42.700927734375,15.519691467285156,127.39985656738281,317.2781562805176,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,44.89,432,8,4,0,,,0.0,0.0
cl01,5,whitespace-detector,WHITESPACE,0.505436019897461,224.33599853515625,725.0,266.5104064941406,731.4259996414185,42.174407958984375,6.425999641418457,245.42320251464844,728.2129998207092,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,42.26,162,24,7,0,,,0.0,0.0
cl01,1,rectangle-detector,RECTANGLE,0.5,49.58300018310547,718.0819702148438,285.0889892578125,742.8429565429688,235.50598907470703,24.760986328125,167.33599472045898,730.4624633789062,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,26.89,155,2,0,1,VALUE,PATIENT'S NAME,0.3751,1.0
cl01,1,image-placeholder-detector,IMAGE_PLACEHOLDER,0.5,49.58399963378906,49.52299880981445,421.48699951171875,185.71099853515625,371.9029998779297,136.1879997253418,235.5354995727539,117.61699867248535,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,94.59,155,1,1,1,VALUE,HEALING DETAILS,0.866,1.0
cl01,3,rectangle-detector,RECTANGLE,0.5,49.44599914550781,693.3759765625,545.2789916992188,718.136962890625,495.83299255371094,24.760986328125,297.3624954223633,705.7564697265625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,101.76,181,9,0,1,OPTION,OVERALL GENERAL HEALTH [EXCELLENT],0.0433,1.0
cl01,3,rectangle-detector,RECTANGLE,0.5,49.44599914550781,643.85302734375,545.2789916992188,668.614013671875,495.83299255371094,24.760986328125,297.3624954223633,656.2335205078125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,78.49,181,10,0,1,VALUE,"DIET - if others, please write here",0.3051,1.0
cl01,3,rectangle-detector,RECTANGLE,0.5,49.44599914550781,594.3300170898438,545.2789916992188,619.0910034179688,495.83299255371094,24.760986328125,297.3624954223633,606.7105102539062,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,60.49,181,7,0,1,VALUE,"EXERCISE - if yes, what is the frequency",0.4314,1.0
cl01,3,rectangle-detector,RECTANGLE,0.5,49.44599914550781,544.8070068359375,545.2789916992188,569.5679931640625,495.83299255371094,24.760986328125,297.3624954223633,557.1875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,77.86,181,27,0,1,OPTION,HYPERTENSION [NO],0.0295,1.0
cl01,3,rectangle-detector,RECTANGLE,0.5,49.44599914550781,495.28399658203125,545.2789916992188,520.0449829101562,495.83299255371094,24.760986328125,297.3624954223633,507.66448974609375,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,115.63,181,28,0,1,OPTION,"GASTROINTESTINAL (ABDOMINAL PAIN, VOMITING, DIARRHEA) [NO]",0.0295,1.0
cl01,3,rectangle-detector,RECTANGLE,0.5,49.44599914550781,445.760986328125,545.2789916992188,470.52197265625,495.83299255371094,24.760986328125,297.3624954223633,458.1414794921875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,146.2,181,27,0,1,OPTION,"STRESS, DEPRESSION, ANXIETY OR PSYCHIATRIC CONDITION [NO]",0.0295,1.0
